phi,V_solver,dV_solver,d2V_solver,V_full,dV_full,d2V_full
4.139996748197e+015,1.171668212660e+060,1.142774645754e+045,8.384099032133e+029,1.171668212660e+060,1.142774645754e+045,8.384099032133e+029
4.156234088299e+015,1.190334651807e+060,1.156442650121e+045,8.451206333138e+029,1.190334651807e+060,1.156442650121e+045,8.451206333138e+029
4.172535112318e+015,1.209298434745e+060,1.170274090455e+045,8.518850506840e+029,1.209298434745e+060,1.170274090455e+045,8.518850506840e+029
4.188900070028e+015,1.228564297334e+060,1.184270920611e+045,8.587035838142e+029,1.228564297334e+060,1.184270920611e+045,8.587035838142e+029
4.205329212180e+015,1.248137050846e+060,1.198435117795e+045,8.655766654265e+029,1.248137050846e+060,1.198435117795e+045,8.655766654265e+029
4.221822790511e+015,1.268021583177e+060,1.212768682841e+045,8.725047317021e+029,1.268021583177e+060,1.212768682841e+045,8.725047317021e+029
4.238381057744e+015,1.288222860058e+060,1.227273640501e+045,8.795274770954e+029,1.288222860058e+060,1.227273640501e+045,8.795274770954e+029
4.255004267591e+015,1.308745926263e+060,1.241952039687e+045,8.865275795458e+029,1.308745926263e+060,1.241952039687e+045,8.865275795458e+029
4.271692674763e+015,1.329595906982e+060,1.256805953877e+045,8.936232518629e+029,1.329595906982e+060,1.256805953877e+045,8.936232518629e+029
4.288446534968e+015,1.350778008987e+060,1.271837481294e+045,9.007756887081e+029,1.350778008987e+060,1.271837481294e+045,9.007756887081e+029
4.305266104917e+015,1.372297521965e+060,1.287048745237e+045,9.079853439739e+029,1.372297521965e+060,1.287048745237e+045,9.079853439739e+029
4.322151642328e+015,1.394159819839e+060,1.302441894383e+045,9.152526751811e+029,1.394159819839e+060,1.302441894383e+045,9.152526751811e+029
4.339103405929e+015,1.416370362107e+060,1.318019103085e+045,9.225781426166e+029,1.416370362107e+060,1.318019103085e+045,9.225781426166e+029
4.356121655465e+015,1.438934695184e+060,1.333782571661e+045,9.299622128872e+029,1.438934695184e+060,1.333782571661e+045,9.299622128872e+029
4.373206651696e+015,1.461858453878e+060,1.349734526790e+045,9.374053537170e+029,1.461858453878e+060,1.349734526790e+045,9.374053537170e+029
4.390358656409e+015,1.485147362696e+060,1.365877221729e+045,9.449080374295e+029,1.485147362696e+060,1.365877221729e+045,9.449080374295e+029
4.407577932415e+015,1.508807237301e+060,1.382212936667e+045,9.524707401228e+029,1.508807237301e+060,1.382212936667e+045,9.524707401228e+029
4.424864743557e+015,1.532843985974e+060,1.398743979044e+045,9.600939417005e+029,1.532843985974e+060,1.398743979044e+045,9.600939417005e+029
4.442219354711e+015,1.557263611062e+060,1.415472683864e+045,9.677781249633e+029,1.557263611062e+060,1.415472683864e+045,9.677781249633e+029
4.459642031793e+015,1.582072210501e+060,1.432401414037e+045,9.755237793548e+029,1.582072210501e+060,1.432401414037e+045,9.755237793548e+029
4.477133041764e+015,1.607275979383e+060,1.449532560760e+045,9.833313954758e+029,1.607275979383e+060,1.449532560760e+045,9.833313954758e+029
4.494692652628e+015,1.632881211420e+060,1.466868543779e+045,9.912014687571e+029,1.632881211420e+060,1.466868543779e+045,9.912014687571e+029
4.512321133443e+015,1.658894300552e+060,1.484411811760e+045,9.991344985884e+029,1.658894300552e+060,1.484411811760e+045,9.991344985884e+029
4.530018754322e+015,1.685321742535e+060,1.502164842635e+045,1.007130988350e+030,1.685321742535e+060,1.502164842635e+045,1.007130988350e+030
4.547785786437e+015,1.712170136542e+060,1.520130143924e+045,1.015191444459e+030,1.712170136542e+060,1.520130143924e+045,1.015191444459e+030
4.565622502022e+015,1.739446186861e+060,1.538310253145e+045,1.023316380311e+030,1.739446186861e+060,1.538310253145e+045,1.023316380311e+030
4.583529174382e+015,1.767156704570e+060,1.556707738164e+045,1.031506310502e+030,1.767156704570e+060,1.556707738164e+045,1.031506310502e+030
4.601506077891e+015,1.795308609180e+060,1.575325197514e+045,1.039761754701e+030,1.795308609180e+060,1.575325197514e+045,1.039761754701e+030
4.619553488000e+015,1.823908930395e+060,1.594165260783e+045,1.048083236728e+030,1.823908930395e+060,1.594165260783e+045,1.048083236728e+030
4.637671681241e+015,1.852964809858e+060,1.613230588990e+045,1.056471284589e+030,1.852964809858e+060,1.613230588990e+045,1.056471284589e+030
4.655860935230e+015,1.882483502900e+060,1.632523874918e+045,1.064926429470e+030,1.882483502900e+060,1.632523874918e+045,1.064926429470e+030
4.674121528672e+015,1.912472380446e+060,1.652047843587e+045,1.073449209890e+030,1.912472380446e+060,1.652047843587e+045,1.073449209890e+030
4.692453741364e+015,1.942938930800e+060,1.671805252584e+045,1.082040165617e+030,1.942938930800e+060,1.671805252584e+045,1.082040165617e+030
4.710857854204e+015,1.973890761491e+060,1.691798892436e+045,1.090699841740e+030,1.973890761491e+060,1.691798892436e+045,1.090699841740e+030
4.729334149187e+015,2.005335601190e+060,1.712031587020e+045,1.099428787705e+030,2.005335601190e+060,1.712031587020e+045,1.099428787705e+030
4.747882909416e+015,2.037281301643e+060,1.732506193963e+045,1.108227557347e+030,2.037281301643e+060,1.732506193963e+045,1.108227557347e+030
4.766504419106e+015,2.069735839570e+060,1.753225604998e+045,1.117096707832e+030,2.069735839570e+060,1.753225604998e+045,1.117096707832e+030
4.785198963583e+015,2.102707318814e+060,1.774192746498e+045,1.126036804034e+030,2.102707318814e+060,1.774192746498e+045,1.126036804034e+030
4.803966829297e+015,2.136203972230e+060,1.795410579785e+045,1.135048412120e+030,2.136203972230e+060,1.795410579785e+045,1.135048412120e+030
4.822808303816e+015,2.170234163765e+060,1.816882101563e+045,1.144132103845e+030,2.170234163765e+060,1.816882101563e+045,1.144132103845e+030
4.841723675841e+015,2.204806390550e+060,1.838610344349e+045,1.153288455532e+030,2.204806390550e+060,1.838610344349e+045,1.153288455532e+030
4.860713235201e+015,2.239929285026e+060,1.860598376903e+045,1.162568777739e+030,2.239929285026e+060,1.860598376903e+045,1.162568777739e+030
4.879777272865e+015,2.275611617025e+060,1.882849304600e+045,1.171821465991e+030,2.275611617025e+060,1.882849304600e+045,1.171821465991e+030
4.898916080941e+015,2.311862296169e+060,1.905366270045e+045,1.181199301697e+030,2.311862296169e+060,1.905366270045e+045,1.181199301697e+030
4.918129952683e+015,2.348690373889e+060,1.928152453342e+045,1.190652149084e+030,2.348690373889e+060,1.928152453342e+045,1.190652149084e+030
4.937419182497e+015,2.386105045746e+060,1.951211072601e+045,1.200180607876e+030,2.386105045746e+060,1.951211072601e+045,1.200180607876e+030
4.956784065941e+015,2.424115653732e+060,1.974545384393e+045,1.209785282586e+030,2.424115653732e+060,1.974545384393e+045,1.209785282586e+030
4.976224899735e+015,2.462731688586e+060,1.998158684195e+045,1.219466781391e+030,2.462731688586e+060,1.998158684195e+045,1.219466781391e+030
4.995741981760e+015,2.501962792128e+060,2.022054306834e+045,1.229225720802e+030,2.501962792128e+060,2.022054306834e+045,1.229225720802e+030
5.015335611067e+015,2.541818759838e+060,2.046235627092e+045,1.239062718818e+030,2.541818759838e+060,2.046235627092e+045,1.239062718818e+030
5.035006087879e+015,2.582309543111e+060,2.070706060025e+045,1.248978399512e+030,2.582309543111e+060,2.070706060025e+045,1.248978399512e+030
5.054753713598e+015,2.623445251799e+060,2.095469061506e+045,1.258973391943e+030,2.623445251799e+060,2.095469061506e+045,1.258973391943e+030
5.074578790806e+015,2.665236156745e+060,2.120528128704e+045,1.269048330198e+030,2.665236156745e+060,2.120528128704e+045,1.269048330198e+030
5.094481623274e+015,2.707692692311e+060,2.145886800564e+045,1.279203852196e+030,2.707692692311e+060,2.145886800564e+045,1.279203852196e+030
5.114462515963e+015,2.750825459002e+060,2.171548658317e+045,1.289440604616e+030,2.750825459002e+060,2.171548658317e+045,1.289440604616e+030
5.134521775030e+015,2.794645226219e+060,2.197517326066e+045,1.299759235683e+030,2.794645226219e+060,2.197517326066e+045,1.299759235683e+030
5.154659707832e+015,2.839162934787e+060,2.223796471178e+045,1.310160399996e+030,2.839162934787e+060,2.223796471178e+045,1.310160399996e+030
5.174876622935e+015,2.884389699748e+060,2.250389804846e+045,1.320644757385e+030,2.884389699748e+060,2.250389804846e+045,1.320644757385e+030
5.195172830111e+015,2.930336813132e+060,2.277301082616e+045,1.331212972954e+030,2.930336813132e+060,2.277301082616e+045,1.331212972954e+030
5.215548640349e+015,2.977015746735e+060,2.304534104881e+045,1.341865715820e+030,2.977015746735e+060,2.304534104881e+045,1.341865715820e+030
5.236004365857e+015,3.024438155055e+060,2.332092717476e+045,1.352603664305e+030,3.024438155055e+060,2.332092717476e+045,1.352603664305e+030
5.256540320070e+015,3.072615878232e+060,2.359980812244e+045,1.363427498337e+030,3.072615878232e+060,2.359980812244e+045,1.363427498337e+030
5.277156817648e+015,3.121560944887e+060,2.388202327497e+045,1.374337904535e+030,3.121560944887e+060,2.388202327497e+045,1.374337904535e+030
5.297854174489e+015,3.171285575175e+060,2.416761248611e+045,1.385335575004e+030,3.171285575175e+060,2.416761248611e+045,1.385335575004e+030
5.318632707727e+015,3.221802183840e+060,2.445661608591e+045,1.396421207380e+030,3.221802183840e+060,2.445661608591e+045,1.396421207380e+030
5.339492735742e+015,3.273123383238e+060,2.474907488587e+045,1.407595503505e+030,3.273123383238e+060,2.474907488587e+045,1.407595503505e+030
5.360434578161e+015,3.325261986647e+060,2.504503018589e+045,1.418859174892e+030,3.325261986647e+060,2.504503018589e+045,1.418859174892e+030
5.381458555867e+015,3.378231011386e+060,2.534452377952e+045,1.430212934721e+030,3.378231011386e+060,2.534452377952e+045,1.430212934721e+030
5.402564990999e+015,3.432043682014e+060,2.564759795948e+045,1.441657503196e+030,3.432043682014e+060,2.564759795948e+045,1.441657503196e+030
5.423754206961e+015,3.486713433663e+060,2.595429552387e+045,1.453193606275e+030,3.486713433663e+060,2.595429552387e+045,1.453193606275e+030
5.445026528424e+015,3.542253915395e+060,2.626465978227e+045,1.464821975718e+030,3.542253915395e+060,2.626465978227e+045,1.464821975718e+030
5.466382281334e+015,3.598678993515e+060,2.657873456114e+045,1.476543347690e+030,3.598678993515e+060,2.657873456114e+045,1.476543347690e+030
5.487821792915e+015,3.656002755277e+060,2.689656421180e+045,1.488358468520e+030,3.656002755277e+060,2.689656421180e+045,1.488358468520e+030
5.509345391672e+015,3.714239512205e+060,2.721819361531e+045,1.500268086265e+030,3.714239512205e+060,2.721819361531e+045,1.500268086265e+030
5.530953407403e+015,3.773403803681e+060,2.754366818887e+045,1.512272956354e+030,3.773403803681e+060,2.754366818887e+045,1.512272956354e+030
5.552646171196e+015,3.833510400598e+060,2.787303389242e+045,1.524373840256e+030,3.833510400598e+060,2.787303389242e+045,1.524373840256e+030
5.574424015437e+015,3.894574309040e+060,2.820633723512e+045,1.536571505522e+030,3.894574309040e+060,2.820633723512e+045,1.536571505522e+030
5.596287273820e+015,3.956610773916e+060,2.854362528109e+045,1.548866724319e+030,3.956610773916e+060,2.854362528109e+045,1.548866724319e+030
5.618236281342e+015,4.019635283103e+060,2.888494565849e+045,1.561260279492e+030,4.019635283103e+060,2.888494565849e+045,1.561260279492e+030
5.640271374319e+015,4.083663570986e+060,2.923034656389e+045,1.573752955681e+030,4.083663570986e+060,2.923034656389e+045,1.573752955681e+030
5.662392890383e+015,4.148711622479e+060,2.957987676977e+045,1.586345545265e+030,4.148711622479e+060,2.957987676977e+045,1.586345545265e+030
5.684601168490e+015,4.214795677018e+060,2.993358563144e+045,1.599038846958e+030,4.214795677018e+060,2.993358563144e+045,1.599038846958e+030
5.706896548928e+015,4.281932232602e+060,3.029152309390e+045,1.611833664313e+030,4.281932232602e+060,3.029152309390e+045,1.611833664313e+030
5.729279373318e+015,4.350138049823e+060,3.065373969831e+045,1.624730811874e+030,4.350138049823e+060,3.065373969831e+045,1.624730811874e+030
5.751749984619e+015,4.419430156382e+060,3.102028659143e+045,1.637731106176e+030,4.419430156382e+060,3.102028659143e+045,1.637731106176e+030
5.774308727140e+015,4.489825850981e+060,3.139121553034e+045,1.650835371764e+030,4.489825850981e+060,3.139121553034e+045,1.650835371764e+030
5.796955946535e+015,4.561342707762e+060,3.176657889061e+045,1.664044439776e+030,4.561342707762e+060,3.176657889061e+045,1.664044439776e+030
5.819691989818e+015,4.633998580694e+060,3.214642967371e+045,1.677359147990e+030,4.633998580694e+060,3.214642967371e+045,1.677359147990e+030
5.842517205360e+015,4.707811607984e+060,3.253082151416e+045,1.690780339255e+030,4.707811607984e+060,3.253082151416e+045,1.690780339255e+030
5.865431942903e+015,4.782800216610e+060,3.291980868720e+045,1.704308867968e+030,4.782800216610e+060,3.291980868720e+045,1.704308867968e+030
5.888436553556e+015,4.858983127141e+060,3.331344611786e+045,1.717945590594e+030,4.858983127141e+060,3.331344611786e+045,1.717945590594e+030
5.911531389808e+015,4.936379358106e+060,3.371178938679e+045,1.731691372008e+030,4.936379358106e+060,3.371178938679e+045,1.731691372008e+030
5.934716805531e+015,5.015008230861e+060,3.411489473877e+045,1.745547083996e+030,5.015008230861e+060,3.411489473877e+045,1.745547083996e+030
5.957993155981e+015,5.094889374398e+060,3.452281909070e+045,1.759513605313e+030,5.094889374398e+060,3.452281909070e+045,1.759513605313e+030
5.981360797813e+015,5.176042730182e+060,3.493562003916e+045,1.773591820023e+030,5.176042730182e+060,3.493562003916e+045,1.773591820023e+030
6.004820089075e+015,5.258488557233e+060,3.535335586925e+045,1.787782624327e+030,5.258488557233e+060,3.535335586925e+045,1.787782624327e+030
6.028371389225e+015,5.342247437262e+060,3.577608556336e+045,1.802086916570e+030,5.342247437262e+060,3.577608556336e+045,1.802086916570e+030
6.052015059125e+015,5.427340279594e+060,3.620386880806e+045,1.816505603928e+030,5.427340279594e+060,3.620386880806e+045,1.816505603928e+030
6.075751461057e+015,5.513788326475e+060,3.663676600315e+045,1.831039600826e+030,5.513788326475e+060,3.663676600315e+045,1.831039600826e+030
6.099580958722e+015,5.601613158376e+060,3.707483827016e+045,1.845689828995e+030,5.601613158376e+060,3.707483827016e+045,1.845689828995e+030
6.123503917248e+015,5.690836699268e+060,3.751814746031e+045,1.860457215731e+030,5.690836699268e+060,3.751814746031e+045,1.860457215731e+030
6.147520703193e+015,5.781481222331e+060,3.796675616476e+045,1.875342701084e+030,5.781481222331e+060,3.796675616476e+045,1.875342701084e+030
6.171631684556e+015,5.873569355428e+060,3.842072772291e+045,1.890347227324e+030,5.873569355428e+060,3.842072772291e+045,1.890347227324e+030
6.195837230777e+015,5.967124086631e+060,3.888012623053e+045,1.905471745997e+030,5.967124086631e+060,3.888012623053e+045,1.905471745997e+030
6.220137712745e+015,6.062168770026e+060,3.934501654928e+045,1.920717216250e+030,6.062168770026e+060,3.934501654928e+045,1.920717216250e+030
6.244533502805e+015,6.158727131545e+060,3.981546431588e+045,1.936084604895e+030,6.158727131545e+060,3.981546431588e+045,1.936084604895e+030
6.269024974762e+015,6.256823274736e+060,4.029153595042e+045,1.951574884570e+030,6.256823274736e+060,4.029153595042e+045,1.951574884570e+030
6.293612503885e+015,6.356481687159e+060,4.077329866817e+045,1.967189041316e+030,6.356481687159e+060,4.077329866817e+045,1.967189041316e+030
6.318296466919e+015,6.457727246225e+060,4.126082048732e+045,1.982928063481e+030,6.457727246225e+060,4.126082048732e+045,1.982928063481e+030
6.343077242082e+015,6.560585225385e+060,4.175417023848e+045,1.998792949146e+030,6.560585225385e+060,4.175417023848e+045,1.998792949146e+030
6.367955209079e+015,6.665081300495e+060,4.225341757472e+045,2.014784704368e+030,6.665081300495e+060,4.225341757472e+045,2.014784704368e+030
6.392930749102e+015,6.771241556211e+060,4.275863298142e+045,2.030904343241e+030,6.771241556211e+060,4.275863298142e+045,2.030904343241e+030
6.418004244839e+015,6.879092492313e+060,4.326988778496e+045,2.047152885964e+030,6.879092492313e+060,4.326988778496e+045,2.047152885964e+030
6.443176080479e+015,6.988661030865e+060,4.378725416628e+045,2.063531366819e+030,6.988661030865e+060,4.378725416628e+045,2.063531366819e+030
6.468446641717e+015,7.099974522433e+060,4.431080516788e+045,2.080040822481e+030,7.099974522433e+060,4.431080516788e+045,2.080040822481e+030
6.493816315762e+015,7.213060753026e+060,4.484061470492e+045,2.096682299843e+030,7.213060753026e+060,4.484061470492e+045,2.096682299843e+030
6.519285491341e+015,7.327947951051e+060,4.537675757576e+045,2.113456854164e+030,7.327947951051e+060,4.537675757576e+045,2.113456854164e+030
6.544854558704e+015,7.444664794346e+060,4.591930947242e+045,2.130454089885e+030,7.444664794346e+060,4.591930947242e+045,2.130454089885e+030
6.570523909636e+015,7.563240417147e+060,4.646834699018e+045,2.147409454835e+030,7.563240417147e+060,4.646834699018e+045,2.147409454835e+030
6.596293937453e+015,7.683704417986e+060,4.702394764217e+045,2.164589656148e+030,7.683704417986e+060,4.702394764217e+045,2.164589656148e+030
6.622165037018e+015,7.806086866428e+060,4.758618986634e+045,2.181907240440e+030,7.806086866428e+060,4.758618986634e+045,2.181907240440e+030
6.648137604740e+015,7.930418310790e+060,4.815515303789e+045,2.199363305801e+030,7.930418310790e+060,4.815515303789e+045,2.199363305801e+030
6.674212038585e+015,8.056729785765e+060,4.873091748048e+045,2.216958959099e+030,8.056729785765e+060,4.873091748048e+045,2.216958959099e+030
6.700388738078e+015,8.185052820107e+060,4.931356447718e+045,2.234695313907e+030,8.185052820107e+060,4.931356447718e+045,2.234695313907e+030
6.726668104311e+015,8.315419444455e+060,4.990317628172e+045,2.252573499030e+030,8.315419444455e+060,4.990317628172e+045,2.252573499030e+030
6.753050539951e+015,8.447862199777e+060,5.049983613277e+045,2.270594646027e+030,8.447862199777e+060,5.049983613277e+045,2.270594646027e+030
6.779536449242e+015,8.582414144934e+060,5.110362826237e+045,2.288759897559e+030,8.582414144934e+060,5.110362826237e+045,2.288759897559e+030
6.806126238015e+015,8.719108865125e+060,5.171463790902e+045,2.307070405424e+030,8.719108865125e+060,5.171463790902e+045,2.307070405424e+030
6.832820313692e+015,8.857980480274e+060,5.233295132970e+045,2.325527330614e+030,8.857980480274e+060,5.233295132970e+045,2.325527330614e+030
6.859619085293e+015,8.999063653427e+060,5.295865581143e+045,2.344131841155e+030,8.999063653427e+060,5.295865581143e+045,2.344131841155e+030
6.886522963443e+015,9.142393599542e+060,5.359183968435e+045,2.362885121070e+030,9.142393599542e+060,5.359183968435e+045,2.362885121070e+030
6.913532360376e+015,9.288006094492e+060,5.423259233548e+045,2.381788357247e+030,9.288006094492e+060,5.423259233548e+045,2.381788357247e+030
6.940647689943e+015,9.435937483569e+060,5.488100421885e+045,2.400842748228e+030,9.435937483569e+060,5.488100421885e+045,2.400842748228e+030
6.967869367621e+015,9.586224690723e+060,5.553716686927e+045,2.420049502134e+030,9.586224690723e+060,5.553716686927e+045,2.420049502134e+030
6.995197810512e+015,9.738905227774e+060,5.620117291526e+045,2.439409836737e+030,9.738905227774e+060,5.620117291526e+045,2.439409836737e+030
7.022633437358e+015,9.894017203605e+060,5.687311609114e+045,2.458924977168e+030,9.894017203605e+060,5.687311609114e+045,2.458924977168e+030
7.050176668540e+015,1.005159933402e+061,5.755309125227e+045,2.478596165376e+030,1.005159933402e+061,5.755309125227e+045,2.478596165376e+030
7.077827926090e+015,1.021169095133e+061,5.824119438807e+045,2.498424646278e+030,1.021169095133e+061,5.824119438807e+045,2.498424646278e+030
7.105587633695e+015,1.037433201393e+061,5.893752263405e+045,2.518411677029e+030,1.037433201393e+061,5.893752263405e+045,2.518411677029e+030
7.133456216702e+015,1.053956311639e+061,5.964217428634e+045,2.538558524828e+030,1.053956311639e+061,5.964217428634e+045,2.538558524828e+030
7.161434102129e+015,1.070742549957e+061,6.035524881551e+045,2.558866466998e+030,1.070742549957e+061,6.035524881551e+045,2.558866466998e+030
7.189521718666e+015,1.087796106070e+061,6.107684687935e+045,2.579336788572e+030,1.087796106070e+061,6.107684687935e+045,2.579336788572e+030
7.217719496687e+015,1.105121236440e+061,6.180707034032e+045,2.599970792252e+030,1.105121236440e+061,6.180707034032e+045,2.599970792252e+030
7.246027868251e+015,1.122722265294e+061,6.254602227782e+045,2.620769783823e+030,1.122722265294e+061,6.254602227782e+045,2.620769783823e+030
7.274447267115e+015,1.140603585695e+061,6.329380700230e+045,2.641735081917e+030,1.140603585695e+061,6.329380700230e+045,2.641735081917e+030
7.302978128734e+015,1.158769660644e+061,6.405053007049e+045,2.662868015699e+030,1.158769660644e+061,6.405053007049e+045,2.662868015699e+030
7.331620890272e+015,1.177225024199e+061,6.481629830033e+045,2.684169924955e+030,1.177225024199e+061,6.481629830033e+045,2.684169924955e+030
7.360375990609e+015,1.195974282570e+061,6.559121978434e+045,2.705642157546e+030,1.195974282570e+061,6.559121978434e+045,2.705642157546e+030
7.389243870345e+015,1.215022115361e+061,6.637540390960e+045,2.727286079899e+030,1.215022115361e+061,6.637540390960e+045,2.727286079899e+030
7.418224971807e+015,1.234373276655e+061,6.716896136907e+045,2.749103061641e+030,1.234373276655e+061,6.716896136907e+045,2.749103061641e+030
7.447319739060e+015,1.254032596220e+061,6.797200417796e+045,2.771094485885e+030,1.254032596220e+061,6.797200417796e+045,2.771094485885e+030
7.476528617907e+015,1.274004980716e+061,6.878464568984e+045,2.793261746794e+030,1.274004980716e+061,6.878464568984e+045,2.793261746794e+030
7.505852055902e+015,1.294295414918e+061,6.960700061258e+045,2.815720688369e+030,1.294295414918e+061,6.960700061258e+045,2.815720688369e+030
7.535290502354e+015,1.314908962926e+061,7.043918502250e+045,2.838129408265e+030,1.314908962926e+061,7.043918502250e+045,2.838129408265e+030
7.564844408333e+015,1.335850769537e+061,7.128131638697e+045,2.860832655857e+030,1.335850769537e+061,7.128131638697e+045,2.860832655857e+030
7.594514226679e+015,1.357126061421e+061,7.213351357477e+045,2.883717429029e+030,1.357126061421e+061,7.213351357477e+045,2.883717429029e+030
7.624300412008e+015,1.378740148456e+061,7.299589687485e+045,2.906785178529e+030,1.378740148456e+061,7.299589687485e+045,2.906785178529e+030
7.654203420718e+015,1.400698425056e+061,7.386858801339e+045,2.930037366694e+030,1.400698425056e+061,7.386858801339e+045,2.930037366694e+030
7.684223711000e+015,1.423006371511e+061,7.475171017051e+045,2.953475464735e+030,1.423006371511e+061,7.475171017051e+045,2.953475464735e+030
7.714361742839e+015,1.445669555333e+061,7.564538799690e+045,2.977100963945e+030,1.445669555333e+061,7.564538799690e+045,2.977100963945e+030
7.744617978025e+015,1.468693632741e+061,7.654974763599e+045,3.000915359288e+030,1.468693632741e+061,7.654974763599e+045,3.000915359288e+030
7.774992880160e+015,1.492084349963e+061,7.746491673641e+045,3.024920160394e+030,1.492084349963e+061,7.746491673641e+045,3.024920160394e+030
7.805486914662e+015,1.515847544710e+061,7.839102447188e+045,3.049116888946e+030,1.515847544710e+061,7.839102447188e+045,3.049116888946e+030
7.836100548778e+015,1.539989147632e+061,7.932820155947e+045,3.073507078785e+030,1.539989147632e+061,7.932820155947e+045,3.073507078785e+030
7.866834251584e+015,1.564515183777e+061,8.027658027716e+045,3.098092273052e+030,1.564515183777e+061,8.027658027716e+045,3.098092273052e+030
7.897688493999e+015,1.589431774115e+061,8.123629448329e+045,3.122874035984e+030,1.589431774115e+061,8.123629448329e+045,3.122874035984e+030
7.928663748785e+015,1.614745137111e+061,8.220747963796e+045,3.147853935635e+030,1.614745137111e+061,8.220747963796e+045,3.147853935635e+030
7.959760490563e+015,1.640461590196e+061,8.319027281805e+045,3.173033555449e+030,1.640461590196e+061,8.319027281805e+045,3.173033555449e+030
7.990979195811e+015,1.666587551377e+061,8.418481273816e+045,3.198414491516e+030,1.666587551377e+061,8.418481273816e+045,3.198414491516e+030
8.022320342879e+015,1.693129540832e+061,8.519123977017e+045,3.223998352679e+030,1.693129540832e+061,8.519123977017e+045,3.223998352679e+030
8.053784411991e+015,1.720094182519e+061,8.620969596174e+045,3.249786757520e+030,1.720094182519e+061,8.620969596174e+045,3.249786757520e+030
8.085371885255e+015,1.747488205872e+061,8.724032505884e+045,3.275781346787e+030,1.747488205872e+061,8.724032505884e+045,3.275781346787e+030
8.117083246672e+015,1.775318447486e+061,8.828327252625e+045,3.301983765196e+030,1.775318447486e+061,8.828327252625e+045,3.301983765196e+030
8.148918982139e+015,1.803591852767e+061,8.933868556531e+045,3.328395673613e+030,1.803591852767e+061,8.933868556531e+045,3.328395673613e+030
8.180879579457e+015,1.832315477691e+061,9.040671313602e+045,3.355018746174e+030,1.832315477691e+061,9.040671313602e+045,3.355018746174e+030
8.212965528346e+015,1.861496490568e+061,9.148750597805e+045,3.381854670387e+030,1.861496490568e+061,9.148750597805e+045,3.381854670387e+030
8.245177320440e+015,1.891142173782e+061,9.258121663016e+045,3.408905143959e+030,1.891142173782e+061,9.258121663016e+045,3.408905143959e+030
8.277515449306e+015,1.921259925713e+061,9.368799945615e+045,3.436171887897e+030,1.921259925713e+061,9.368799945615e+045,3.436171887897e+030
8.309980410444e+015,1.951857262520e+061,9.480801066422e+045,3.463656627319e+030,1.951857262520e+061,9.480801066422e+045,3.463656627319e+030
8.342572701300e+015,1.982941820000e+061,9.594140832782e+045,3.491361104302e+030,1.982941820000e+061,9.594140832782e+045,3.491361104302e+030
8.375292821269e+015,2.014521355509e+061,9.708835240891e+045,3.519287074838e+030,2.014521355509e+061,9.708835240891e+045,3.519287074838e+030
8.408141271704e+015,2.046603749899e+061,9.824900478056e+045,3.547436308944e+030,2.046603749899e+061,9.824900478056e+045,3.547436308944e+030
8.441118555928e+015,2.079197009429e+061,9.942352924727e+045,3.575810587327e+030,2.079197009429e+061,9.942352924727e+045,3.575810587327e+030
8.474225179233e+015,2.112309267907e+061,1.006120915748e+046,3.604411715169e+030,2.112309267907e+061,1.006120915748e+046,3.604411715169e+030
8.507461648897e+015,2.145948788600e+061,1.018148595081e+046,3.633241501921e+030,2.145948788600e+061,1.018148595081e+046,3.633241501921e+030
8.540828474185e+015,2.180123966314e+061,1.030320027955e+046,3.662301774841e+030,2.180123966314e+061,1.030320027955e+046,3.662301774841e+030
8.574326166362e+015,2.214843329493e+061,1.042636932134e+046,3.691594375775e+030,2.214843329493e+061,1.042636932134e+046,3.691594375775e+030
8.607955238695e+015,2.250115542351e+061,1.055101045904e+046,3.721269079456e+030,2.250115542351e+061,1.055101045904e+046,3.721269079456e+030
8.641716206465e+015,2.285949406965e+061,1.067714128285e+046,3.750883999138e+030,2.285949406965e+061,1.067714128285e+046,3.750883999138e+030
8.675609586977e+015,2.322353865669e+061,1.080477959376e+046,3.780884782796e+030,2.322353865669e+061,1.080477959376e+046,3.780884782796e+030
8.709635899561e+015,2.359338003091e+061,1.093394340511e+046,3.811125410170e+030,2.359338003091e+061,1.093394340511e+046,3.811125410170e+030
8.743795665585e+015,2.396911048478e+061,1.106465094544e+046,3.841607797859e+030,2.396911048478e+061,1.106465094544e+046,3.841607797859e+030
8.778089408463e+015,2.435082378003e+061,1.119692066107e+046,3.872333877766e+030,2.435082378003e+061,1.119692066107e+046,3.872333877766e+030
8.812517653661e+015,2.473861517091e+061,1.133077121864e+046,3.903305593541e+030,2.473861517091e+061,1.133077121864e+046,3.903305593541e+030
8.847080928705e+015,2.513258142756e+061,1.146622150759e+046,3.934524915303e+030,2.513258142756e+061,1.146622150759e+046,3.934524915303e+030
8.881779763192e+015,2.553282086190e+061,1.160329064357e+046,3.965993818075e+030,2.553282086190e+061,1.160329064357e+046,3.965993818075e+030
8.916614688795e+015,2.593943335022e+061,1.174199797032e+046,3.997714296234e+030,2.593943335022e+061,1.174199797032e+046,3.997714296234e+030
8.951586239272e+015,2.635252035878e+061,1.188236306264e+046,4.029688360080e+030,2.635252035878e+061,1.188236306264e+046,4.029688360080e+030
8.986694950475e+015,2.677218496908e+061,1.202440572922e+046,4.061918035976e+030,2.677218496908e+061,1.202440572922e+046,4.061918035976e+030
